placa,tipo_infraccion,gravedad,tipo_vehiculo,velocidad,fecha_hora,hora
QMA-709,EXCESO_VELOCIDAD,LEVE,AUTO,71.58532220496961,2024-11-26 15:30:30.038293,19
ZOJ-115,LUZ_ROJA,LEVE,AUTO,46.797460221027926,2025-10-10 15:30:30.038653,11
LGB-323,EXCESO_VELOCIDAD,GRAVE,MOTO,41.862347731760224,2025-07-02 15:30:30.039053,23
FZL-784,EXCESO_VELOCIDAD,MODERADA,AUTO,51.2212917304786,2025-09-21 15:30:30.039404,19
REL-271,USO_CELULAR,LEVE,AUTO,64.0204798062897,2025-08-26 15:30:30.039753,20
JDF-799,EXCESO_VELOCIDAD,MODERADA,AUTO,34.76119669052149,2025-10-06 15:30:30.040151,20
PWB-596,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,46.479454277366315,2025-08-21 15:30:30.040495,19
PMR-978,EXCESO_VELOCIDAD,MODERADA,AUTO,53.89996921442334,2025-01-06 15:30:30.040841,20
OVW-738,GIRO_PROHIBIDO,LEVE,MOTO,66.4852907130051,2025-04-15 15:30:30.041220,19
ZGY-135,LUZ_ROJA,MODERADA,AUTO,49.24227148916293,2025-08-15 15:30:30.041534,18
XCL-287,EXCESO_VELOCIDAD,MODERADA,BUS,73.18445959605977,2025-09-28 15:30:30.041907,4
RWR-322,LUZ_ROJA,LEVE,AUTO,67.2091289002102,2025-07-24 15:30:30.042305,6
KXD-828,LUZ_ROJA,MODERADA,AUTO,62.46469196700822,2025-10-05 15:30:30.042636,15
TDH-759,EXCESO_VELOCIDAD,MODERADA,AUTO,56.07104452744879,2025-03-10 15:30:30.043007,7
PWF-575,INVASION_CARRIL,LEVE,MOTO,44.71594994411028,2024-12-07 15:30:30.043340,18
NHI-825,NO_CINTURON,LEVE,MOTO,35.92272854730012,2024-10-12 15:30:30.043667,6
EKF-906,USO_CELULAR,MODERADA,CAMION,61.451158694085706,2024-10-21 15:30:30.044067,1
KND-765,LUZ_ROJA,LEVE,AUTO,51.09869084733115,2025-01-31 15:30:30.044441,20
TYD-493,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,57.19449556687919,2025-08-27 15:30:30.044788,7
FOV-543,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,89.32066795891932,2025-07-10 15:30:30.045182,6
OXK-930,INVASION_CARRIL,GRAVE,MOTO,83.40383294296396,2025-05-08 15:30:30.045662,22
EXA-861,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,30.7259563067567,2024-11-15 15:30:30.046056,10
DVB-621,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,28.76920497356808,2025-02-24 15:30:30.046415,5
HAI-910,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,70.08260938378228,2025-07-09 15:30:30.046898,23
HCC-388,EXCESO_VELOCIDAD,MODERADA,AUTO,29.796161452385476,2025-05-24 15:30:30.047267,3
HTC-211,EXCESO_VELOCIDAD,MODERADA,CAMION,64.7005714757817,2024-12-31 15:30:30.047626,7
JVE-199,USO_CELULAR,MUY_GRAVE,MOTO,66.56735649365359,2025-02-20 15:30:30.048028,7
TOO-738,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,64.88318722983108,2025-02-13 15:30:30.048373,12
KEL-934,LUZ_ROJA,GRAVE,MOTO,60.4853482924003,2025-02-04 15:30:30.048721,22
SZA-424,EXCESO_VELOCIDAD,LEVE,BUS,92.64139815353946,2025-05-24 15:30:30.049124,3
CRY-834,EXCESO_VELOCIDAD,MODERADA,MOTO,49.54074479295279,2025-04-06 15:30:30.049496,7
VZC-971,EXCESO_VELOCIDAD,GRAVE,BUS,63.64434528197027,2024-12-03 15:30:30.049859,2
KHZ-282,NO_RESPETAR_PASO_PEATONAL,LEVE,CAMION,66.91195865423951,2024-11-28 15:30:30.050254,22
FVQ-705,GIRO_PROHIBIDO,GRAVE,CAMION,37.16498522577383,2025-02-28 15:30:30.050608,9
RNR-805,INVASION_CARRIL,MODERADA,CAMION,62.14485952213825,2025-03-25 15:30:30.051007,10
YOY-313,NO_RESPETAR_PASO_PEATONAL,GRAVE,MOTO,34.1098407199985,2025-05-28 15:30:30.051358,22
CTL-106,USO_CELULAR,LEVE,AUTO,36.700751212095305,2024-10-28 15:30:30.051703,19
DMK-358,USO_CELULAR,LEVE,MOTO,69.98923256751098,2025-05-30 15:30:30.052098,7
SEL-916,EXCESO_VELOCIDAD,GRAVE,MOTO,93.27660052954558,2025-09-30 15:30:30.052468,13
LBW-838,NO_RESPETAR_PASO_PEATONAL,GRAVE,AUTO,46.801766918257776,2025-04-16 15:30:30.052849,3
QKL-862,NO_CINTURON,LEVE,BUS,51.94192347971229,2025-04-15 15:30:30.053244,4
OSK-669,USO_CELULAR,GRAVE,AUTO,78.58516701622916,2025-09-08 15:30:30.053608,5
OGL-608,USO_CELULAR,MODERADA,AUTO,64.74567543843465,2025-03-20 15:30:30.054024,16
QQZ-663,NO_CINTURON,MUY_GRAVE,AUTO,53.052135850398884,2025-04-08 15:30:30.054352,5
QMP-523,USO_CELULAR,LEVE,MOTO,56.066843549482925,2025-08-05 15:30:30.054687,19
HYE-494,USO_CELULAR,LEVE,AUTO,62.99498939659327,2025-04-29 15:30:30.055102,6
ZGY-135,ESTACIONAMIENTO_PROHIBIDO,LEVE,MOTO,75.91884387768177,2025-09-22 15:30:30.055468,9
TXE-645,EXCESO_VELOCIDAD,MODERADA,MOTO,53.4991564997077,2025-10-02 15:30:30.055818,0
VCR-367,LUZ_ROJA,MODERADA,AUTO,86.78850069849719,2024-12-06 15:30:30.056184,20
VVH-660,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,CAMION,46.434419270956006,2024-12-12 15:30:30.056526,22
HVY-338,LUZ_ROJA,LEVE,AUTO,49.27127221773614,2025-07-17 15:30:30.056873,2
WCQ-680,NO_RESPETAR_PASO_PEATONAL,GRAVE,MOTO,49.58734896171972,2025-07-24 15:30:30.057228,15
BAW-154,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,64.64590168704004,2025-04-30 15:30:30.057564,10
GRB-446,NO_CINTURON,GRAVE,MOTO,67.13627987747299,2025-01-17 15:30:30.057905,22
EOY-549,GIRO_PROHIBIDO,LEVE,AUTO,29.479774909579916,2025-04-02 15:30:30.058259,14
AEW-388,GIRO_PROHIBIDO,MODERADA,CAMION,54.56095749480457,2024-10-25 15:30:30.058588,18
JDV-576,EXCESO_VELOCIDAD,LEVE,AUTO,74.63007271656554,2025-06-18 15:30:30.059123,22
NBS-853,EXCESO_VELOCIDAD,MODERADA,MOTO,63.96885936872124,2025-07-05 15:30:30.059462,6
CCA-395,EXCESO_VELOCIDAD,LEVE,CAMION,55.41751421879262,2025-06-13 15:30:30.059818,12
EJA-217,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,80.43607105408287,2025-06-22 15:30:30.060175,0
SFB-623,ESTACIONAMIENTO_PROHIBIDO,MODERADA,BUS,58.771584306412606,2025-04-28 15:30:30.060532,12
XWE-879,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,74.8678666939,2024-10-31 15:30:30.060894,23
JLX-926,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,33.84491096405196,2025-04-21 15:30:30.061279,0
WPY-138,NO_CINTURON,LEVE,AUTO,62.3523452414729,2024-10-17 15:30:30.061623,9
YOY-313,USO_CELULAR,LEVE,AUTO,43.24942303723189,2024-10-16 15:30:30.062021,4
JSQ-219,INVASION_CARRIL,GRAVE,AUTO,87.7889620271193,2025-05-03 15:30:30.062363,9
XWI-858,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,62.40974910529675,2024-12-11 15:30:30.062713,4
YCI-897,NO_RESPETAR_PASO_PEATONAL,MODERADA,MOTO,69.9339447323943,2025-09-02 15:30:30.063241,16
IGA-486,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,46.74219010426496,2025-05-30 15:30:30.063582,13
YFZ-687,LUZ_ROJA,GRAVE,MOTO,54.54130001881498,2025-09-22 15:30:30.063973,2
GQW-893,EXCESO_VELOCIDAD,GRAVE,AUTO,59.836264783898265,2024-10-16 15:30:30.064335,21
ZUR-592,NO_CINTURON,GRAVE,MOTO,58.855037999388465,2025-06-19 15:30:30.064689,12
FPC-759,EXCESO_VELOCIDAD,MUY_GRAVE,MOTO,97.87076252597763,2025-10-02 15:30:30.065104,5
KXD-828,INVASION_CARRIL,MODERADA,AUTO,39.05143250672563,2025-04-21 15:30:30.065469,0
KYY-250,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,71.3171354965605,2025-06-24 15:30:30.065833,17
BFV-610,NO_CINTURON,GRAVE,AUTO,59.3813444004142,2024-11-21 15:30:30.066334,9
SGJ-332,GIRO_PROHIBIDO,LEVE,MOTO,35.03825778034155,2024-12-25 15:30:30.066667,18
ZMH-309,INVASION_CARRIL,LEVE,AUTO,73.24848220016005,2024-10-22 15:30:30.067076,3
EJG-140,EXCESO_VELOCIDAD,GRAVE,AUTO,113.33425694329914,2025-01-29 15:30:30.067436,11
QUN-556,GIRO_PROHIBIDO,MODERADA,AUTO,63.70627780649441,2025-05-09 15:30:30.067785,22
JZL-352,LUZ_ROJA,GRAVE,AUTO,37.566956134809175,2025-05-10 15:30:30.068233,20
QJQ-607,EXCESO_VELOCIDAD,MODERADA,MOTO,77.3987647779089,2025-03-12 15:30:30.068598,20
ZXR-405,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,50.61125973473097,2025-02-22 15:30:30.069005,22
JDF-799,INVASION_CARRIL,LEVE,MOTO,45.32617592909284,2025-07-14 15:30:30.069380,19
ACE-561,EXCESO_VELOCIDAD,GRAVE,AUTO,66.843742327928,2025-01-26 15:30:30.069746,9
NEB-366,EXCESO_VELOCIDAD,GRAVE,MOTO,14.330151911352573,2025-04-19 15:30:30.070157,4
ZNK-495,LUZ_ROJA,LEVE,AUTO,91.29563126327028,2024-11-12 15:30:30.070494,4
VXI-791,EXCESO_VELOCIDAD,LEVE,AUTO,64.18368547622914,2025-06-23 15:30:30.071041,3
ZMH-309,INVASION_CARRIL,MODERADA,MOTO,66.3942177101941,2025-10-08 15:30:30.071409,11
VXI-791,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,75.17227778364312,2025-04-21 15:30:30.071775,17
VPF-299,USO_CELULAR,MUY_GRAVE,CAMION,63.62703107333623,2024-12-12 15:30:30.072170,11
DBN-688,LUZ_ROJA,GRAVE,AUTO,64.52110604671677,2025-08-01 15:30:30.073358,23
CAT-290,EXCESO_VELOCIDAD,GRAVE,AUTO,56.189703914745365,2025-08-05 15:30:30.073744,4
QIK-649,GIRO_PROHIBIDO,MODERADA,CAMION,74.11531373061324,2025-04-14 15:30:30.074172,10
PXL-338,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,69.75028659177255,2025-01-13 15:30:30.074553,1
XCV-408,ESTACIONAMIENTO_PROHIBIDO,LEVE,CAMION,39.01537366975185,2025-08-03 15:30:30.074980,18
JGY-372,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,71.61280989728242,2024-10-30 15:30:30.075376,4
YFZ-687,GIRO_PROHIBIDO,LEVE,AUTO,56.48842255757701,2025-08-03 15:30:30.075765,13
JGQ-625,NO_CINTURON,MODERADA,MOTO,65.61661836677747,2025-05-21 15:30:30.076173,18
EVU-834,USO_CELULAR,LEVE,MOTO,73.51810170738462,2024-10-31 15:30:30.076535,20
TEA-788,USO_CELULAR,MODERADA,AUTO,48.07177843463025,2025-03-15 15:30:30.076909,5
ZKF-485,EXCESO_VELOCIDAD,LEVE,AUTO,69.00319048722045,2025-08-07 15:30:30.077297,13
CGF-555,GIRO_PROHIBIDO,MODERADA,MOTO,72.24332808835788,2025-06-24 15:30:30.077650,17
TXE-645,EXCESO_VELOCIDAD,LEVE,AUTO,44.121475826152164,2025-04-28 15:30:30.078029,0
JPH-457,USO_CELULAR,GRAVE,CAMION,55.86126794345735,2025-03-13 15:30:30.078395,20
TOO-738,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,34.416726136505915,2025-03-12 15:30:30.078732,6
ZMI-893,GIRO_PROHIBIDO,MODERADA,AUTO,23.962611997069644,2025-01-26 15:30:30.079135,2
SEL-916,LUZ_ROJA,LEVE,AUTO,69.16615074556462,2024-10-27 15:30:30.079506,16
MKB-300,LUZ_ROJA,MODERADA,AUTO,56.259076044217274,2025-08-24 15:30:30.079895,9
YNE-146,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,61.68678229932928,2025-09-26 15:30:30.080278,5
PSE-185,USO_CELULAR,MUY_GRAVE,AUTO,33.29061490638766,2025-09-17 15:30:30.080643,20
EJA-217,EXCESO_VELOCIDAD,GRAVE,AUTO,82.54101489458382,2025-03-16 15:30:30.081057,6
JGQ-625,GIRO_PROHIBIDO,LEVE,AUTO,75.71245372313986,2024-12-12 15:30:30.081420,21
GNT-128,GIRO_PROHIBIDO,LEVE,AUTO,45.81417618722291,2024-11-12 15:30:30.081814,15
TKD-946,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,43.81966798574163,2025-09-28 15:30:30.082219,19
ULC-599,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,62.7743220327065,2025-07-13 15:30:30.082595,23
RDR-392,LUZ_ROJA,MODERADA,MOTO,63.323178358515904,2025-09-06 15:30:30.083016,0
PGE-889,ESTACIONAMIENTO_PROHIBIDO,GRAVE,BUS,51.28799859766121,2025-06-19 15:30:30.083388,12
XUD-971,EXCESO_VELOCIDAD,GRAVE,AUTO,50.84382085871311,2025-02-24 15:30:30.083770,10
JXR-350,NO_CINTURON,LEVE,AUTO,65.43797282962959,2024-11-08 15:30:30.084181,12
ZVL-379,LUZ_ROJA,LEVE,MOTO,60.337694615965916,2025-02-15 15:30:30.084533,4
EES-478,EXCESO_VELOCIDAD,MODERADA,AUTO,25.836560897263738,2024-12-21 15:30:30.084909,5
EKF-245,LUZ_ROJA,MODERADA,MOTO,60.532473111089125,2024-12-22 15:30:30.085295,14
FBU-260,LUZ_ROJA,LEVE,AUTO,65.62750386486091,2024-12-16 15:30:30.085660,10
QBA-403,LUZ_ROJA,LEVE,MOTO,49.44965310394461,2025-09-13 15:30:30.086536,15
WJJ-771,USO_CELULAR,LEVE,AUTO,48.455163357452,2025-08-26 15:30:30.086954,6
EKF-906,NO_CINTURON,LEVE,AUTO,75.23905835345334,2024-12-27 15:30:30.087457,18
JCG-863,NO_CINTURON,GRAVE,AUTO,53.94930381046976,2025-08-06 15:30:30.087847,18
YVM-798,EXCESO_VELOCIDAD,LEVE,AUTO,48.95904519797229,2025-03-11 15:30:30.088335,22
RNR-805,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,55.335937254733594,2025-08-08 15:30:30.088809,2
MMA-361,GIRO_PROHIBIDO,MODERADA,MOTO,88.93265946032635,2024-11-05 15:30:30.089211,14
ZYV-926,LUZ_ROJA,MODERADA,AUTO,60.69792698900563,2025-07-13 15:30:30.089572,11
HBH-958,NO_CINTURON,GRAVE,AUTO,54.60751835031873,2025-10-01 15:30:30.090102,22
XSG-102,EXCESO_VELOCIDAD,MODERADA,AUTO,77.89655509998403,2024-10-15 15:30:30.090475,17
WLG-626,GIRO_PROHIBIDO,LEVE,AUTO,65.44506427209116,2024-12-19 15:30:30.091142,10
QMA-709,EXCESO_VELOCIDAD,MODERADA,AUTO,34.183837185592964,2025-09-15 15:30:30.091633,21
PPA-300,EXCESO_VELOCIDAD,GRAVE,AUTO,65.6775322337628,2024-11-09 15:30:30.093319,5
TXE-645,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,51.159141077243355,2025-06-27 15:30:30.094393,12
PZP-671,LUZ_ROJA,GRAVE,AUTO,61.87060354545697,2024-11-11 15:30:30.094756,17
FBQ-776,ESTACIONAMIENTO_PROHIBIDO,LEVE,MOTO,54.4490507324223,2025-08-28 15:30:30.095167,23
UER-703,NO_RESPETAR_PASO_PEATONAL,LEVE,BUS,66.31979691348654,2025-01-03 15:30:30.095534,23
CAE-317,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,72.11660146937675,2025-06-13 15:30:30.095907,12
LGB-323,EXCESO_VELOCIDAD,LEVE,AUTO,43.7268183558549,2025-07-03 15:30:30.097274,1
NEB-366,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,54.546569331711474,2025-01-26 15:30:30.097761,5
PMN-646,NO_CINTURON,GRAVE,MOTO,68.60872490430258,2025-04-23 15:30:30.098306,22
YWE-127,EXCESO_VELOCIDAD,MODERADA,MOTO,44.269591840610545,2025-09-13 15:30:30.101097,6
MDA-980,EXCESO_VELOCIDAD,LEVE,AUTO,47.95333749070028,2025-06-17 15:30:30.102047,23
EJJ-182,EXCESO_VELOCIDAD,MUY_GRAVE,CAMION,49.022140373761715,2024-11-24 15:30:30.102438,5
JDV-576,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,45.903043332103024,2025-08-29 15:30:30.102826,0
EJA-217,EXCESO_VELOCIDAD,MODERADA,AUTO,63.70016844799136,2025-07-21 15:30:30.103232,12
YBO-814,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,99.07068436469035,2025-08-23 15:30:30.103617,22
DSZ-128,LUZ_ROJA,LEVE,MOTO,65.93307231766364,2025-09-29 15:30:30.104475,2
HBH-958,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,64.67765448047851,2024-12-10 15:30:30.104871,13
QMA-709,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,48.56787288845135,2024-12-09 15:30:30.105369,10
MZN-798,INVASION_CARRIL,GRAVE,AUTO,73.39782520810877,2025-05-23 15:30:30.105854,21
IXC-734,LUZ_ROJA,MODERADA,AUTO,69.62841184287957,2025-08-12 15:30:30.106428,13
HOC-305,EXCESO_VELOCIDAD,MODERADA,AUTO,58.95262764351593,2025-10-06 15:30:30.106826,20
QAO-602,EXCESO_VELOCIDAD,LEVE,MOTO,42.389363105677575,2025-09-28 15:30:30.107325,12
VDS-823,USO_CELULAR,GRAVE,AUTO,52.97271909212524,2024-12-03 15:30:30.107858,5
PWB-596,LUZ_ROJA,LEVE,MOTO,45.483718072594314,2025-02-18 15:30:30.108232,4
WUJ-441,ESTACIONAMIENTO_PROHIBIDO,GRAVE,AUTO,39.187665534123425,2025-01-30 15:30:30.108559,7
ACE-561,LUZ_ROJA,GRAVE,MOTO,84.25690261901966,2024-11-10 15:30:30.108917,9
ODL-784,GIRO_PROHIBIDO,LEVE,AUTO,57.068371893106736,2025-06-04 15:30:30.109304,2
DFM-983,GIRO_PROHIBIDO,LEVE,AUTO,68.19497559002626,2024-11-28 15:30:30.109650,0
OGL-608,EXCESO_VELOCIDAD,MODERADA,CAMION,68.65789975781593,2025-05-31 15:30:30.110139,20
CTK-948,EXCESO_VELOCIDAD,MODERADA,MOTO,41.56473095170222,2024-12-26 15:30:30.110495,20
EAH-152,GIRO_PROHIBIDO,MODERADA,AUTO,36.805831215278815,2024-12-02 15:30:30.110835,19
VPG-576,LUZ_ROJA,LEVE,MOTO,79.86277855718336,2025-09-15 15:30:30.111309,7
FEK-610,LUZ_ROJA,LEVE,MOTO,52.60444991059403,2025-01-20 15:30:30.111782,19
ISL-364,INVASION_CARRIL,MUY_GRAVE,AUTO,61.35422006629015,2025-05-01 15:30:30.112608,0
EUZ-721,GIRO_PROHIBIDO,MUY_GRAVE,AUTO,50.3720571592046,2025-05-30 15:30:30.113128,9
BTJ-861,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,33.53391418852422,2025-05-23 15:30:30.113583,17
IAH-739,LUZ_ROJA,LEVE,CAMION,33.216790516772285,2025-07-25 15:30:30.114041,9
HEP-701,NO_CINTURON,LEVE,AUTO,60.203604890763074,2025-06-18 15:30:30.114404,18
HOC-305,USO_CELULAR,LEVE,AUTO,70.9355397835908,2025-01-07 15:30:30.114919,20
QNU-706,LUZ_ROJA,GRAVE,AUTO,83.08923741517235,2025-07-18 15:30:30.115345,15
YGA-484,GIRO_PROHIBIDO,MODERADA,MOTO,75.71641862081128,2025-07-23 15:30:30.115873,8
WIL-740,NO_CINTURON,LEVE,AUTO,69.78859688181818,2024-11-04 15:30:30.116256,20
JVE-199,USO_CELULAR,GRAVE,AUTO,61.70956002191659,2024-10-12 15:30:30.116597,22
YZI-852,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,48.09810405174793,2025-01-23 15:30:30.117060,19
HBH-958,NO_CINTURON,LEVE,AUTO,51.76157790756902,2025-09-24 15:30:30.117424,18
UVZ-490,EXCESO_VELOCIDAD,MODERADA,AUTO,47.46884576412263,2025-01-04 15:30:30.117854,10
DMK-358,GIRO_PROHIBIDO,MODERADA,MOTO,67.5717167735875,2024-12-20 15:30:30.118565,18
SPP-230,EXCESO_VELOCIDAD,LEVE,AUTO,61.02180661070421,2025-08-25 15:30:30.119159,22
HHG-715,GIRO_PROHIBIDO,LEVE,MOTO,74.64560509469226,2025-01-13 15:30:30.119634,12
TEA-788,USO_CELULAR,LEVE,CAMION,73.96311767905866,2025-05-01 15:30:30.120077,8
ROL-108,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,64.20361658564532,2025-08-16 15:30:30.120464,21
SDR-613,EXCESO_VELOCIDAD,LEVE,AUTO,58.58089444815259,2025-01-12 15:30:30.120844,15
ISL-364,GIRO_PROHIBIDO,MODERADA,AUTO,71.18058438002697,2024-12-12 15:30:30.121370,12
HEP-701,LUZ_ROJA,MODERADA,MOTO,56.35614830735279,2024-10-30 15:30:30.122226,2
ZUB-439,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,MOTO,56.70455963675326,2025-05-14 15:30:30.122712,22
NEB-366,GIRO_PROHIBIDO,MODERADA,AUTO,55.200352059734634,2025-02-14 15:30:30.123139,12
LEE-259,NO_RESPETAR_PASO_PEATONAL,LEVE,AUTO,41.041787563888334,2024-11-11 15:30:30.123498,23
CGF-555,LUZ_ROJA,MUY_GRAVE,AUTO,74.52037613805877,2025-02-05 15:30:30.123868,14
VHB-376,NO_CINTURON,LEVE,AUTO,53.11684732462505,2025-03-24 15:30:30.124294,22
GQW-893,GIRO_PROHIBIDO,MUY_GRAVE,MOTO,44.73622834179936,2025-05-31 15:30:30.124692,9
FXE-983,LUZ_ROJA,LEVE,MOTO,42.03153006408594,2024-11-21 15:30:30.125203,17
JCG-863,USO_CELULAR,GRAVE,CAMION,65.55720367895634,2025-06-29 15:30:30.125587,4
JPH-457,EXCESO_VELOCIDAD,MODERADA,MOTO,62.12393680109824,2025-01-05 15:30:30.126006,19
NOU-618,EXCESO_VELOCIDAD,MUY_GRAVE,CAMION,67.12887907075967,2025-04-19 15:30:30.126394,2
UQW-584,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,62.29338222518602,2025-05-20 15:30:30.126758,9
KPD-599,INVASION_CARRIL,LEVE,CAMION,48.44567466065273,2024-12-10 15:30:30.127210,4
MYQ-508,EXCESO_VELOCIDAD,LEVE,AUTO,65.8322836539557,2025-06-11 15:30:30.127673,18
RQG-195,EXCESO_VELOCIDAD,MUY_GRAVE,AUTO,42.39190010540957,2025-08-05 15:30:30.128068,15
QQZ-663,INVASION_CARRIL,GRAVE,CAMION,60.60178623654868,2025-06-14 15:30:30.128435,21
VXI-791,EXCESO_VELOCIDAD,LEVE,AUTO,28.62203858173699,2025-05-29 15:30:30.128782,6
LZV-352,USO_CELULAR,LEVE,AUTO,44.16626531818872,2025-03-22 15:30:30.129184,21
GEK-656,LUZ_ROJA,MUY_GRAVE,CAMION,74.50229751718288,2025-06-25 15:30:30.129546,0
YBO-814,EXCESO_VELOCIDAD,GRAVE,AUTO,46.406770019291834,2025-04-06 15:30:30.129918,16
HAI-910,LUZ_ROJA,LEVE,MOTO,62.12969870811008,2025-08-30 15:30:30.132584,13
LXU-107,EXCESO_VELOCIDAD,LEVE,MOTO,55.177307873752646,2025-01-09 15:30:30.133672,23
YVM-798,ESTACIONAMIENTO_PROHIBIDO,MODERADA,MOTO,88.11414135908979,2024-11-01 15:30:30.134136,17
PQZ-903,LUZ_ROJA,MODERADA,MOTO,36.21333964980033,2025-01-16 15:30:30.134585,19
FXE-983,INVASION_CARRIL,GRAVE,BUS,55.62379948085848,2024-12-06 15:30:30.134925,5
GRD-700,EXCESO_VELOCIDAD,LEVE,AUTO,76.49601399066778,2025-03-01 15:30:30.135270,1
WJS-180,LUZ_ROJA,LEVE,MOTO,88.03021460922253,2025-07-09 15:30:30.135577,13
TQG-316,NO_CINTURON,GRAVE,AUTO,48.29784177918342,2024-12-20 15:30:30.135924,6
JBW-880,EXCESO_VELOCIDAD,MODERADA,BUS,71.0290396496248,2025-04-15 15:30:30.136284,0
FZL-784,USO_CELULAR,GRAVE,AUTO,62.75209678067351,2024-12-03 15:30:30.136621,21
AAH-941,EXCESO_VELOCIDAD,LEVE,AUTO,60.67203684581909,2025-08-06 15:30:30.137244,1
DMK-358,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,60.97369180639405,2024-11-24 15:30:30.137557,6
PKV-619,LUZ_ROJA,MODERADA,AUTO,56.294629786343755,2025-09-15 15:30:30.137857,1
QMP-523,NO_CINTURON,MODERADA,AUTO,46.9348100532943,2025-03-16 15:30:30.138221,23
RWR-322,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,89.24993370625977,2024-11-02 15:30:30.138558,19
DMG-798,USO_CELULAR,MODERADA,AUTO,71.9986692253258,2025-04-23 15:30:30.138854,12
TIQ-247,LUZ_ROJA,GRAVE,CAMION,59.13258737541163,2025-06-14 15:30:30.139211,19
IQN-242,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,8.613069707495221,2025-09-14 15:30:30.139485,20
CVB-154,EXCESO_VELOCIDAD,LEVE,CAMION,32.42777329720965,2025-02-05 15:30:30.139797,2
BNU-715,INVASION_CARRIL,GRAVE,AUTO,52.134052041973746,2025-04-18 15:30:30.140143,19
WII-198,EXCESO_VELOCIDAD,MODERADA,AUTO,60.317240933634984,2025-01-29 15:30:30.140446,18
WQI-198,USO_CELULAR,LEVE,AUTO,88.88439191192916,2025-04-27 15:30:30.140754,1
WOB-933,ESTACIONAMIENTO_PROHIBIDO,MODERADA,AUTO,43.451239417944905,2025-02-22 15:30:30.141127,6
VUS-592,LUZ_ROJA,LEVE,AUTO,40.66392159555842,2025-08-08 15:30:30.141474,3
DHD-795,INVASION_CARRIL,LEVE,CAMION,55.224989168755855,2025-04-14 15:30:30.141836,20
YCY-960,NO_CINTURON,LEVE,MOTO,39.9887804876269,2025-08-22 15:30:30.142238,9
ZGY-135,EXCESO_VELOCIDAD,LEVE,MOTO,66.79973080971037,2025-02-23 15:30:30.142560,14
RHM-323,ESTACIONAMIENTO_PROHIBIDO,MODERADA,CAMION,70.06114912586908,2025-03-04 15:30:30.142902,12
AAS-737,GIRO_PROHIBIDO,MODERADA,AUTO,64.58245330470275,2025-05-04 15:30:30.143270,17
WII-198,NO_CINTURON,GRAVE,BUS,87.15453915006243,2025-02-03 15:30:30.143616,17
JVA-121,ESTACIONAMIENTO_PROHIBIDO,LEVE,AUTO,65.98904111421264,2025-08-01 15:30:30.143987,14
OCW-919,ESTACIONAMIENTO_PROHIBIDO,MUY_GRAVE,AUTO,45.54802904542965,2025-01-04 15:30:30.144349,6
XCL-287,EXCESO_VELOCIDAD,MODERADA,AUTO,32.685038209271625,2025-05-18 15:30:30.144688,5
YGC-230,NO_RESPETAR_PASO_PEATONAL,LEVE,MOTO,44.24343556866049,2025-02-09 15:30:30.145048,11
YWC-542,NO_RESPETAR_PASO_PEATONAL,MODERADA,AUTO,72.691777039439,2025-01-07 15:30:30.145399,13
